ADD,EPA,District ,Market,Month,Year,Commodity,Price
Machinga,Thondwe,Zomba,Zomba,March,2024,Rice,
Machinga,Thondwe,Zomba,Thondwe,March,2024,Rice,
Blantyre,Mbulumbuzi,Chiradzulu,Chiradzulu,March,2024,Rice,1950.42
Blantyre,Lunzu,Blantyre,Lunzu,March,2024,Rice,
Blantyre,Mtonda,Blantyre,Limbe,March,2024,Rice,2039.43
Blantyre,Dwale,Thyolo,Bvumbwe,March,2024,Rice,1867
Blantyre,Nkhonjeni,Thyolo,Luncheza,March,2024,Rice,2217.5
Blantyre,Mwanza,Mwanza,Mwanza,March,2024,Rice,2800
Blantyre,Neno,Neno,Neno,March,2024,Rice,2000
Blantyre,Nkhulambe,Phalombe,Chiringa,March,2024,Rice,
Blantyre,Naminjiwa,Phalombe,Phalombe,March,2024,Rice,2100
Blantyre,Milonde,Mulanje,Muloza,March,2024,Rice,2106.11
Shirevalley,Mitole,Chikwawa,Chikhwawa,March,2024,Rice,2500
Shirevalley,Mikalango,Chikwawa,Ngabu,March,2024,Rice,2600
Shirevalley,Mbewe,Chikwawa,Nchalo,March,2024,Rice,2550
Shirevalley,Magoti,Nsanje,Bangula,March,2024,Rice,2000
Shirevalley,Zunde,Nsanje,Nsanje,March,2024,Rice,2600
Karonga,Misuku,Chitipa,Misuku,April,2024,Rice,1400.88
Karonga,Kavukuku,Chitipa,Nthalire,April,2024,Rice,
Karonga,Lufita,Chitipa,Chitipa,April,2024,Rice,
Karonga,Mpata,Karonga,Karonga,April,2024,Rice,
Karonga,Vinthukutu,Karonga,Chilumba,April,2024,Rice,1134.35
Mzuzu,Bolero,Rumphi,Rumphi,April,2024,Rice,
Mzuzu,Katowo,Rumphi,Hewe,April,2024,Rice,
Mzuzu,Emsizini,Mzimba North,Mzuzu,April,2024,Rice,
Mzuzu,Kazomba,Mzimba South,Mzimba,April,2024,Rice,2033.39
Mzuzu,Mbawa,Mzimba South,Embangweni,April,2024,Rice,
Mzuzu,Champhira,Mzimba South,Jenda,April,2024,Rice,
Mzuzu,Mpamba,Nkhata Bay,Mpamba,April,2024,Rice,
Mzuzu,Nkhata Bay,Nkhata Bay,Nkhata Bay,April,2024,Rice,1159.23
Mzuzu,Chintheche,Nkhata Bay,Chintheche,April,2024,Rice,1828.6
Salima,Nkhunga,Nkhotakota,Dwangwa,April,2024,Rice,1700
Salima,Linga,Nkhotakota,Nkhotakota,April,2024,Rice,
Salima,Mwansambo,Nkhotakota,Mwansambo,April,2024,Rice,
Salima,Tembwe,Salima,Salima,April,2024,Rice,2000
Kasungu,Chikwatula,Ntchisi,Ntchisi,April,2024,Rice,
Kasungu,Malomo,Ntchisi,Malomo,April,2024,Rice,
Kasungu,Nachisaka,Dowa East,Dowa,April,2024,Rice,1800
Kasungu,Mponela,Dowa West,Mponela,April,2024,Rice,
Kasungu,Madisi,Dowa West,Madisi,April,2024,Rice,
Kasungu,Bowe,Dowa West,Bowe,April,2024,Rice,2000
Kasungu,Nambuma,Dowa West,Nambuma,April,2024,Rice,
