ADD,EPA,District ,Market,Month,Year,Commodity,Price
Mzuzu,Kazomba,Mzimba South,Mzimba,February,2024,Groundnuts,2000
Mzuzu,Mbawa,Mzimba South,Embangweni,February,2024,Groundnuts,
Mzuzu,Champhira,Mzimba South,Jenda,February,2024,Groundnuts,2647.9
Mzuzu,Mpamba,Nkhata Bay,Mpamba,February,2024,Groundnuts,
Mzuzu,Nkhata Bay,Nkhata Bay,Nkhata Bay,February,2024,Groundnuts,
Mzuzu,Chintheche,Nkhata Bay,Chintheche,February,2024,Groundnuts,1637.79
Salima,Nkhunga,Nkhotakota,Dwangwa,February,2024,Groundnuts,2000
Salima,Linga,Nkhotakota,Nkhotakota,February,2024,Groundnuts,
Salima,Mwansambo,Nkhotakota,Mwansambo,February,2024,Groundnuts,2000
Salima,Tembwe,Salima,Salima,February,2024,Groundnuts,3000
Kasungu,Chikwatula,Ntchisi,Ntchisi,February,2024,Groundnuts,2394.4
Kasungu,Malomo,Ntchisi,Malomo,February,2024,Groundnuts,2500
Kasungu,Nachisaka,Dowa East,Dowa,February,2024,Groundnuts,
Kasungu,Mponela,Dowa West,Mponela,February,2024,Groundnuts,
Kasungu,Madisi,Dowa West,Madisi,February,2024,Groundnuts,
Kasungu,Bowe,Dowa West,Bowe,February,2024,Groundnuts,
Kasungu,Nambuma,Dowa West,Nambuma,February,2024,Groundnuts,
Kasungu,Santhe,Kasungu,Santhe,February,2024,Groundnuts,2200
Kasungu,Chipala,Kasungu,Kasungu,February,2024,Groundnuts,
Kasungu,Chamama,Kasungu,Chamama,February,2024,Groundnuts,3566.67
Kasungu,Kaluluma,Kasungu,Nkhamenya,February,2024,Groundnuts,1500
Kasungu,Kaluluma,Kasungu,Chatoloma,February,2024,Groundnuts,2848.21
Kasungu,Mkanda,Mchinji,Mkanda,February,2024,Groundnuts,
Kasungu,Zulu,Mchinji,Mchinji,February,2024,Groundnuts,
Lilongwe,Chilaza,Lilongwe West,Msundwe,February,2024,Groundnuts,
Lilongwe,Demera,Lilongwe West,Kasiya,February,2024,Groundnuts,
Lilongwe,Chitsime,Lilongwe East,Lilongwe,February,2024,Groundnuts,
Lilongwe,Mitundu,Lilongwe West,Mitundu,February,2024,Groundnuts,2250
Lilongwe,Chitsime,Lilongwe East,Nanjiri,February,2024,Groundnuts,1700
Lilongwe,Chitekwere,Lilongwe East,Nkhoma,February,2024,Groundnuts,
Lilongwe,Lobi,Dedza,Thete,February,2024,Groundnuts,2000
Lilongwe,Mtakataka,Dedza,Mtakataka,February,2024,Groundnuts,
